t_s,x_m,y_m,z_m,vx_m_s,vy_m_s,vz_m_s,energy_J,status
71790.0,99965800754.45311,2153454458.176948,0.0,-952.7560530749813,29989.738719797748,0.0,-877172568.7866657,ok
71800.0,99965791226.22902,2153754355.5498505,0.0,-952.8887663459958,29989.735860596193,0.0,-877172568.7866658,ok
71810.0,99965781696.6778,2154054252.894159,0.0,-953.0214796165736,29989.73300099622,0.0,-877172568.7866656,ok
71820.0,99965772165.79944,2154354150.209869,0.0,-953.1541928867148,29989.730140997828,0.0,-877172568.7866654,ok
71830.0,99965762633.59395,2154654047.4969773,0.0,-953.2869061564193,29989.72728060102,0.0,-877172568.7866657,ok
71840.0,99965753100.06133,2154953944.75548,0.0,-953.419619425687,29989.724419805792,0.0,-877172568.7866654,ok
71850.0,99965743565.20157,2155253841.985372,0.0,-953.5523326945178,29989.72155861215,0.0,-877172568.7866654,ok
71860.0,99965734029.01468,2155553739.1866508,0.0,-953.6850459629117,29989.71869702009,0.0,-877172568.7866653,ok
71870.0,99965724491.50066,2155853636.359311,0.0,-953.8177592308687,29989.71583502961,0.0,-877172568.7866652,ok
71880.0,99965714952.6595,2156153533.50335,0.0,-953.9504724983886,29989.71297264071,0.0,-877172568.7866651,ok
71890.0,99965705412.49121,2156453430.6187625,0.0,-954.0831857654715,29989.710109853397,0.0,-877172568.7866652,ok
71900.0,99965695870.99579,2156753327.7055454,0.0,-954.2158990321172,29989.707246667662,0.0,-877172568.7866654,ok
71910.0,99965686328.17323,2157053224.7636943,0.0,-954.3486122983257,29989.70438308351,0.0,-877172568.7866652,ok
71920.0,99965676784.02354,2157353121.7932057,0.0,-954.4813255640969,29989.70151910094,0.0,-877172568.7866652,ok
71930.0,99965667238.54672,2157653018.794075,0.0,-954.6140388294308,29989.698654719952,0.0,-877172568.7866652,ok
71940.0,99965657691.74277,2157952915.766299,0.0,-954.7467520943272,29989.695789940546,0.0,-877172568.7866653,ok
71950.0,99965648143.61168,2158252812.7098727,0.0,-954.8794653587862,29989.692924762723,0.0,-877172568.7866652,ok
71960.0,99965638594.15346,2158552709.6247926,0.0,-955.0121786228077,29989.69005918648,0.0,-877172568.7866654,ok
71970.0,99965629043.3681,2158852606.511055,0.0,-955.1448918863916,29989.68719321182,0.0,-877172568.7866652,ok
71980.0,99965619491.25562,2159152503.3686557,0.0,-955.2776051495379,29989.68432683874,0.0,-877172568.7866652,ok
71990.0,99965609937.816,2159452400.1975904,0.0,-955.4103184122464,29989.68146006724,0.0,-877172568.7866652,ok
72000.0,99965600383.04924,2159752296.9978557,0.0,-955.5430316745171,29989.678592897322,0.0,-877172568.7866656,ok
72010.0,99965590826.95535,2160052193.7694473,0.0,-955.67574493635,29989.675725328987,0.0,-877172568.7866654,ok
72020.0,99965581269.53433,2160352090.512361,0.0,-955.808458197745,29989.67285736223,0.0,-877172568.7866657,ok
72030.0,99965571710.78618,2160651987.226593,0.0,-955.9411714587021,29989.669988997055,0.0,-877172568.7866654,ok
72040.0,99965562150.71089,2160951883.9121394,0.0,-956.0738847192212,29989.667120233462,0.0,-877172568.7866657,ok
72050.0,99965552589.30847,2161251780.5689964,0.0,-956.2065979793022,29989.66425107145,0.0,-877172568.7866658,ok
72060.0,99965543026.57892,2161551677.19716,0.0,-956.339311238945,29989.661381511018,0.0,-877172568.7866659,ok
72070.0,99965533462.52225,2161851573.7966256,0.0,-956.4720244981496,29989.658511552167,0.0,-877172568.7866657,ok
72080.0,99965523897.13844,2162151470.3673897,0.0,-956.6047377569159,29989.655641194895,0.0,-877172568.7866657,ok
72090.0,99965514330.4275,2162451366.909448,0.0,-956.737451015244,29989.652770439207,0.0,-877172568.7866657,ok
72100.0,99965504762.38943,2162751263.422797,0.0,-956.8701642731337,29989.649899285097,0.0,-877172568.7866656,ok
72110.0,99965495193.02423,2163051159.9074326,0.0,-957.0028775305849,29989.647027732568,0.0,-877172568.7866654,ok
72120.0,99965485622.3319,2163351056.3633504,0.0,-957.1355907875976,29989.644155781618,0.0,-877172568.7866656,ok
72130.0,99965476050.31242,2163650952.790547,0.0,-957.2683040441717,29989.64128343225,0.0,-877172568.7866654,ok
72140.0,99965466476.96582,2163950849.189018,0.0,-957.4010173003072,29989.638410684463,0.0,-877172568.7866654,ok
72150.0,99965456902.29208,2164250745.558759,0.0,-957.533730556004,29989.635537538255,0.0,-877172568.7866654,ok
72160.0,99965447326.29121,2164550641.8997674,0.0,-957.6664438112621,29989.632663993627,0.0,-877172568.7866653,ok
72170.0,99965437748.96321,2164850538.212038,0.0,-957.7991570660813,29989.629790050578,0.0,-877172568.7866654,ok
72180.0,99965428170.30807,2165150434.4955673,0.0,-957.9318703204616,29989.62691570911,0.0,-877172568.7866654,ok
72190.0,99965418590.3258,2165450330.750351,0.0,-958.064583574403,29989.624040969222,0.0,-877172568.7866652,ok
72200.0,99965409009.0164,2165750226.976385,0.0,-958.1972968279053,29989.621165830915,0.0,-877172568.7866652,ok
72210.0,99965399426.37987,2166050123.173666,0.0,-958.3300100809687,29989.618290294187,0.0,-877172568.7866654,ok
72220.0,99965389842.4162,2166350019.34219,0.0,-958.4627233335929,29989.61541435904,0.0,-877172568.7866657,ok
72230.0,99965380257.1254,2166649915.481952,0.0,-958.5954365857779,29989.61253802547,0.0,-877172568.7866652,ok
72240.0,99965370670.50746,2166949811.592949,0.0,-958.7281498375236,29989.60966129348,0.0,-877172568.7866657,ok
72250.0,99965361082.5624,2167249707.6751766,0.0,-958.86086308883,29989.606784163072,0.0,-877172568.7866652,ok
72260.0,99965351493.29019,2167549603.728631,0.0,-958.993576339697,29989.603906634242,0.0,-877172568.7866654,ok
72270.0,99965341902.69086,2167849499.7533083,0.0,-959.1262895901247,29989.60102870699,0.0,-877172568.7866657,ok
72280.0,99965332310.76439,2168149395.749204,0.0,-959.2590028401128,29989.59815038132,0.0,-877172568.7866657,ok
72290.0,99965322717.51079,2168449291.716315,0.0,-959.3917160896614,29989.59527165723,0.0,-877172568.7866657,ok
72300.0,99965313122.93005,2168749187.654636,0.0,-959.5244293387703,29989.592392534712,0.0,-877172568.7866656,ok
72310.0,99965303527.0222,2169049083.564164,0.0,-959.6571425874396,29989.589513013776,0.0,-877172568.7866654,ok
72320.0,99965293929.78722,2169348979.4448953,0.0,-959.7898558356691,29989.58663309442,0.0,-877172568.7866654,ok
72330.0,99965284331.2251,2169648875.296825,0.0,-959.9225690834588,29989.58375277664,0.0,-877172568.7866654,ok
72340.0,99965274731.33585,2169948771.1199493,0.0,-960.0552823308087,29989.580872060444,0.0,-877172568.7866657,ok
72350.0,99965265130.11946,2170248666.9142647,0.0,-960.1879955777187,29989.577990945825,0.0,-877172568.7866652,ok
72360.0,99965255527.57594,2170548562.679767,0.0,-960.3207088241886,29989.575109432782,0.0,-877172568.7866653,ok
72370.0,99965245923.70529,2170848458.4164524,0.0,-960.4534220702185,29989.57222752132,0.0,-877172568.7866651,ok
72380.0,99965236318.5075,2171148354.124316,0.0,-960.5861353158083,29989.569345211436,0.0,-877172568.7866653,ok
72390.0,99965226711.98259,2171448249.803355,0.0,-960.7188485609579,29989.56646250313,0.0,-877172568.7866652,ok
72400.0,99965217104.13054,2171748145.453565,0.0,-960.8515618056673,29989.563579396403,0.0,-877172568.7866652,ok
72410.0,99965207494.95135,2172048041.074942,0.0,-960.9842750499364,29989.560695891254,0.0,-877172568.7866651,ok
72420.0,99965197884.44504,2172347936.667482,0.0,-961.1169882937651,29989.557811987685,0.0,-877172568.7866651,ok
72430.0,99965188272.61159,2172647832.2311807,0.0,-961.2497015371533,29989.55492768569,0.0,-877172568.7866652,ok
72440.0,99965178659.451,2172947727.766034,0.0,-961.3824147801012,29989.552042985277,0.0,-877172568.7866654,ok
72450.0,99965169044.96329,2173247623.272039,0.0,-961.5151280226085,29989.54915788644,0.0,-877172568.7866653,ok
72460.0,99965159429.14844,2173547518.749191,0.0,-961.6478412646751,29989.54627238918,0.0,-877172568.7866654,ok
72470.0,99965149812.00645,2173847414.1974854,0.0,-961.7805545063011,29989.543386493497,0.0,-877172568.7866654,ok
72480.0,99965140193.53734,2174147309.616919,0.0,-961.9132677474863,29989.540500199393,0.0,-877172568.7866659,ok
72490.0,99965130573.74109,2174447205.007488,0.0,-962.0459809882308,29989.53761350687,0.0,-877172568.7866654,ok
72500.0,99965120952.6177,2174747100.369188,0.0,-962.1786942285344,29989.53472641592,0.0,-877172568.7866654,ok
72510.0,99965111330.16719,2175046995.702015,0.0,-962.3114074683971,29989.53183892655,0.0,-877172568.7866657,ok
72520.0,99965101706.38956,2175346891.005965,0.0,-962.4441207078188,29989.528951038756,0.0,-877172568.7866656,ok
72530.0,99965092081.28479,2175646786.2810345,0.0,-962.5768339467994,29989.52606275254,0.0,-877172568.7866658,ok
72540.0,99965082454.85289,2175946681.527219,0.0,-962.709547185339,29989.5231740679,0.0,-877172568.7866654,ok
72550.0,99965072827.09386,2176246576.7445145,0.0,-962.8422604234374,29989.52028498484,0.0,-877172568.7866657,ok
72560.0,99965063198.00769,2176546471.932917,0.0,-962.9749736610946,29989.517395503357,0.0,-877172568.7866653,ok
72570.0,99965053567.59439,2176846367.092423,0.0,-963.1076868983105,29989.51450562345,0.0,-877172568.7866654,ok
72580.0,99965043935.85396,2177146262.223028,0.0,-963.240400135085,29989.51161534512,0.0,-877172568.7866652,ok
72590.0,99965034302.78639,2177446157.3247285,0.0,-963.3731133714182,29989.50872466837,0.0,-877172568.7866653,ok
72600.0,99965024668.3917,2177746052.39752,0.0,-963.5058266073098,29989.505833593194,0.0,-877172568.7866654,ok
72610.0,99965015032.66986,2178045947.441399,0.0,-963.63853984276,29989.502942119594,0.0,-877172568.7866654,ok
72620.0,99965005395.6209,2178345842.4563613,0.0,-963.7712530777685,29989.50005024757,0.0,-877172568.7866654,ok
72630.0,99964995757.2448,2178645737.442403,0.0,-963.9039663123353,29989.497157977126,0.0,-877172568.7866652,ok
72640.0,99964986117.54156,2178945632.3995194,0.0,-964.0366795464605,29989.494265308258,0.0,-877172568.7866654,ok
72650.0,99964976476.5112,2179245527.3277073,0.0,-964.1693927801439,29989.491372240966,0.0,-877172568.7866652,ok
72660.0,99964966834.1537,2179545422.2269626,0.0,-964.3021060133855,29989.48847877525,0.0,-877172568.7866657,ok
72670.0,99964957190.46907,2179845317.0972815,0.0,-964.4348192461852,29989.485584911108,0.0,-877172568.7866654,ok
72680.0,99964947545.4573,2180145211.9386597,0.0,-964.5675324785428,29989.482690648543,0.0,-877172568.7866657,ok
72690.0,99964937899.11841,2180445106.7510934,0.0,-964.7002457104585,29989.479795987554,0.0,-877172568.786666,ok
72700.0,99964928251.45238,2180745001.5345783,0.0,-964.832958941932,29989.476900928144,0.0,-877172568.7866659,ok
72710.0,99964918602.45923,2181044896.2891107,0.0,-964.9656721729634,29989.47400547031,0.0,-877172568.7866658,ok
72720.0,99964908952.13895,2181344791.0146866,0.0,-965.0983854035527,29989.471109614053,0.0,-877172568.7866658,ok
72730.0,99964899300.49153,2181644685.711302,0.0,-965.2310986336996,29989.46821335937,0.0,-877172568.7866656,ok
72740.0,99964889647.51698,2181944580.3789525,0.0,-965.3638118634042,29989.465316706264,0.0,-877172568.7866654,ok
72750.0,99964879993.2153,2182244475.017635,0.0,-965.4965250926664,29989.462419654734,0.0,-877172568.7866652,ok
72760.0,99964870337.58649,2182544369.6273446,0.0,-965.6292383214861,29989.45952220478,0.0,-877172568.7866653,ok
72770.0,99964860680.63054,2182844264.208078,0.0,-965.7619515498634,29989.4566243564,0.0,-877172568.7866652,ok
72780.0,99964851022.34746,2183144158.7598305,0.0,-965.8946647777981,29989.453726109597,0.0,-877172568.7866653,ok
72790.0,99964841362.73724,2183444053.2825985,0.0,-966.0273780052901,29989.450827464367,0.0,-877172568.7866654,ok
72800.0,99964831701.7999,2183743947.776378,0.0,-966.1600912323394,29989.447928420712,0.0,-877172568.7866654,ok
72810.0,99964822039.53542,2184043842.2411656,0.0,-966.292804458946,29989.445028978633,0.0,-877172568.7866654,ok
72820.0,99964812375.9438,2184343736.6769567,0.0,-966.4255176851096,29989.44212913813,0.0,-877172568.7866657,ok
72830.0,99964802711.02505,2184643631.0837474,0.0,-966.5582309108305,29989.439228899202,0.0,-877172568.7866654,ok
72840.0,99964793044.77917,2184943525.4615335,0.0,-966.6909441361084,29989.43632826185,0.0,-877172568.7866657,ok
72850.0,99964783377.20616,2185243419.8103113,0.0,-966.8236573609433,29989.433427226075,0.0,-877172568.7866658,ok
72860.0,99964773708.30602,2185543314.130077,0.0,-966.9563705853351,29989.43052579187,0.0,-877172568.7866657,ok
72870.0,99964764038.07875,2185843208.420826,0.0,-967.0890838092838,29989.427623959244,0.0,-877172568.7866657,ok
72880.0,99964754366.52435,2186143102.6825547,0.0,-967.2217970327893,29989.42472172819,0.0,-877172568.7866654,ok
72890.0,99964744693.64282,2186442996.9152594,0.0,-967.3545102558514,29989.421819098712,0.0,-877172568.7866656,ok
72900.0,99964735019.43416,2186742891.1189356,0.0,-967.4872234784704,29989.41891607081,0.0,-877172568.7866653,ok
72910.0,99964725343.89836,2187042785.2935796,0.0,-967.6199367006459,29989.41601264448,0.0,-877172568.7866652,ok
72920.0,99964715667.03543,2187342679.439187,0.0,-967.7526499223779,29989.413108819725,0.0,-877172568.7866653,ok
72930.0,99964705988.84537,2187642573.5557547,0.0,-967.8853631436665,29989.410204596545,0.0,-877172568.7866654,ok
72940.0,99964696309.32817,2187942467.6432776,0.0,-968.0180763645114,29989.40729997494,0.0,-877172568.7866652,ok
72950.0,99964686628.48384,2188242361.7017527,0.0,-968.1507895849128,29989.40439495491,0.0,-877172568.7866653,ok
72960.0,99964676946.31238,2188542255.7311754,0.0,-968.2835028048704,29989.401489536453,0.0,-877172568.7866656,ok
72970.0,99964667262.81378,2188842149.731542,0.0,-968.4162160243843,29989.39858371957,0.0,-877172568.7866656,ok
72980.0,99964657577.98805,2189142043.7028484,0.0,-968.5489292434544,29989.39567750426,0.0,-877172568.7866654,ok
72990.0,99964647891.83519,2189441937.6450906,0.0,-968.6816424620806,29989.392770890525,0.0,-877172568.7866654,ok
73000.0,99964638204.3552,2189741831.5582647,0.0,-968.8143556802629,29989.389863878365,0.0,-877172568.7866654,ok
73010.0,99964628515.54807,2190041725.4423666,0.0,-968.9470688980012,29989.386956467777,0.0,-877172568.7866658,ok
73020.0,99964618825.4138,2190341619.2973924,0.0,-969.0797821152955,29989.384048658765,0.0,-877172568.7866659,ok
73030.0,99964609133.95242,2190641513.123338,0.0,-969.2124953321456,29989.381140451325,0.0,-877172568.7866659,ok
73040.0,99964599441.16391,2190941406.9202,0.0,-969.3452085485516,29989.37823184546,0.0,-877172568.7866657,ok
73050.0,99964589747.04826,2191241300.6879735,0.0,-969.4779217645132,29989.37532284117,0.0,-877172568.7866656,ok
73060.0,99964580051.60548,2191541194.4266553,0.0,-969.6106349800306,29989.37241343845,0.0,-877172568.7866657,ok
73070.0,99964570354.83557,2191841088.136241,0.0,-969.7433481951035,29989.369503637306,0.0,-877172568.7866658,ok
73080.0,99964560656.73853,2192140981.8167267,0.0,-969.8760614097321,29989.366593437735,0.0,-877172568.7866657,ok
73090.0,99964550957.31435,2192440875.468108,0.0,-970.0087746239161,29989.363682839736,0.0,-877172568.7866658,ok
73100.0,99964541256.56303,2192740769.090382,0.0,-970.1414878376556,29989.360771843312,0.0,-877172568.7866656,ok
73110.0,99964531554.48459,2193040662.6835437,0.0,-970.2742010509505,29989.35786044846,0.0,-877172568.7866657,ok
73120.0,99964521851.07901,2193340556.2475896,0.0,-970.4069142638008,29989.354948655182,0.0,-877172568.7866659,ok
73130.0,99964512146.3463,2193640449.7825155,0.0,-970.5396274762063,29989.352036463475,0.0,-877172568.7866658,ok
73140.0,99964502440.28645,2193940343.2883177,0.0,-970.672340688167,29989.349123873344,0.0,-877172568.7866657,ok
73150.0,99964492732.89948,2194240236.7649918,0.0,-970.8050538996828,29989.346210884785,0.0,-877172568.7866662,ok
73160.0,99964483024.18536,2194540130.212534,0.0,-970.9377671107537,29989.3432974978,0.0,-877172568.7866659,ok
73170.0,99964473314.14412,2194840023.6309404,0.0,-971.0704803213796,29989.340383712384,0.0,-877172568.7866662,ok
73180.0,99964463602.77576,2195139917.020207,0.0,-971.2031935315605,29989.337469528542,0.0,-877172568.7866664,ok
73190.0,99964453890.08026,2195439810.3803296,0.0,-971.3359067412963,29989.334554946272,0.0,-877172568.7866662,ok
73200.0,99964444176.05763,2195739703.7113047,0.0,-971.4686199505869,29989.331639965574,0.0,-877172568.7866664,ok
73210.0,99964434460.70787,2196039597.013128,0.0,-971.6013331594322,29989.328724586452,0.0,-877172568.786666,ok
73220.0,99964424744.03098,2196339490.285795,0.0,-971.7340463678323,29989.325808808902,0.0,-877172568.7866657,ok
73230.0,99964415026.02695,2196639383.5293026,0.0,-971.866759575787,29989.322892632925,0.0,-877172568.7866658,ok
73240.0,99964405306.69579,2196939276.7436466,0.0,-971.9994727832963,29989.31997605852,0.0,-877172568.7866659,ok
73250.0,99964395586.03749,2197239169.9288225,0.0,-972.1321859903601,29989.317059085686,0.0,-877172568.7866658,ok
73260.0,99964385864.05206,2197539063.084827,0.0,-972.2648991969784,29989.314141714425,0.0,-877172568.7866657,ok
73270.0,99964376140.7395,2197838956.2116556,0.0,-972.397612403151,29989.311223944733,0.0,-877172568.7866658,ok
73280.0,99964366416.09981,2198138849.3093047,0.0,-972.530325608878,29989.308305776613,0.0,-877172568.786666,ok
73290.0,99964356690.13298,2198438742.37777,0.0,-972.6630388141592,29989.305387210065,0.0,-877172568.7866659,ok
73300.0,99964346962.83902,2198738635.4170475,0.0,-972.7957520189947,29989.30246824509,0.0,-877172568.7866662,ok
73310.0,99964337234.21793,2199038528.4271336,0.0,-972.9284652233843,29989.299548881685,0.0,-877172568.7866662,ok
73320.0,99964327504.26971,2199338421.408024,0.0,-973.061178427328,29989.296629119854,0.0,-877172568.7866663,ok
73330.0,99964317772.99437,2199638314.3597145,0.0,-973.1938916308256,29989.293708959594,0.0,-877172568.7866659,ok
73340.0,99964308040.39189,2199938207.282202,0.0,-973.3266048338774,29989.290788400907,0.0,-877172568.7866659,ok
73350.0,99964298306.46228,2200238100.1754813,0.0,-973.459318036483,29989.28786744379,0.0,-877172568.7866659,ok
73360.0,99964288571.20554,2200537993.0395494,0.0,-973.5920312386424,29989.284946088243,0.0,-877172568.786666,ok
73370.0,99964278834.62166,2200837885.8744016,0.0,-973.7247444403557,29989.28202433427,0.0,-877172568.786666,ok
73380.0,99964269096.71065,2201137778.6800346,0.0,-973.8574576416227,29989.279102181867,0.0,-877172568.7866659,ok
73390.0,99964259357.4725,2201437671.4564443,0.0,-973.9901708424433,29989.276179631033,0.0,-877172568.7866659,ok
73400.0,99964249616.90723,2201737564.203626,0.0,-974.1228840428174,29989.273256681772,0.0,-877172568.7866662,ok
73410.0,99964239875.01482,2202037456.9215765,0.0,-974.2555972427451,29989.270333334083,0.0,-877172568.7866662,ok
73420.0,99964230131.79527,2202337349.6102915,0.0,-974.3883104422264,29989.267409587963,0.0,-877172568.7866659,ok
73430.0,99964220387.2486,2202637242.269767,0.0,-974.521023641261,29989.264485443415,0.0,-877172568.7866662,ok
73440.0,99964210641.37479,2202937134.8999987,0.0,-974.653736839849,29989.261560900435,0.0,-877172568.7866662,ok
73450.0,99964200894.17386,2203237027.500983,0.0,-974.7864500379902,29989.258635959028,0.0,-877172568.7866662,ok
73460.0,99964191145.6458,2203536920.072716,0.0,-974.9191632356847,29989.255710619193,0.0,-877172568.786666,ok
73470.0,99964181395.7906,2203836812.615194,0.0,-975.0518764329323,29989.252784880926,0.0,-877172568.786666,ok
73480.0,99964171644.60828,2204136705.1284122,0.0,-975.1845896297331,29989.24985874423,0.0,-877172568.7866659,ok
73490.0,99964161892.09882,2204436597.612367,0.0,-975.3173028260868,29989.246932209106,0.0,-877172568.786666,ok
73500.0,99964152138.26222,2204736490.0670547,0.0,-975.4500160219935,29989.244005275552,0.0,-877172568.7866659,ok
73510.0,99964142383.0985,2205036382.492471,0.0,-975.5827292174532,29989.241077943567,0.0,-877172568.7866658,ok
73520.0,99964132626.60764,2205336274.8886123,0.0,-975.7154424124658,29989.23815021315,0.0,-877172568.7866662,ok
73530.0,99964122868.78964,2205636167.255474,0.0,-975.8481556070311,29989.235222084306,0.0,-877172568.7866663,ok
73540.0,99964113109.64452,2205936059.593053,0.0,-975.9808688011492,29989.23229355703,0.0,-877172568.7866662,ok
73550.0,99964103349.17226,2206235951.9013443,0.0,-976.1135819948199,29989.229364631326,0.0,-877172568.7866663,ok
73560.0,99964093587.37286,2206535844.180344,0.0,-976.2462951880433,29989.22643530719,0.0,-877172568.7866664,ok
73570.0,99964083824.24635,2206835736.430049,0.0,-976.3790083808192,29989.223505584625,0.0,-877172568.7866664,ok
73580.0,99964074059.79271,2207135628.6504545,0.0,-976.5117215731475,29989.22057546363,0.0,-877172568.7866662,ok
73590.0,99964064294.01193,2207435520.841557,0.0,-976.6444347650283,29989.217644944205,0.0,-877172568.7866662,ok
73600.0,99964054526.90402,2207735413.003352,0.0,-976.7771479564615,29989.214714026348,0.0,-877172568.7866663,ok
73610.0,99964044758.46898,2208035305.135836,0.0,-976.9098611474469,29989.211782710063,0.0,-877172568.7866662,ok
73620.0,99964034988.7068,2208335197.239005,0.0,-977.0425743379847,29989.208850995346,0.0,-877172568.7866658,ok
73630.0,99964025217.6175,2208635089.312855,0.0,-977.1752875280745,29989.2059188822,0.0,-877172568.7866659,ok
73640.0,99964015445.20105,2208934981.3573813,0.0,-977.3080007177165,29989.20298637062,0.0,-877172568.7866657,ok
73650.0,99964005671.45747,2209234873.372581,0.0,-977.4407139069106,29989.20005346061,0.0,-877172568.786666,ok
73660.0,99963995896.38676,2209534765.3584495,0.0,-977.5734270956566,29989.197120152166,0.0,-877172568.7866663,ok
73670.0,99963986119.98892,2209834657.314983,0.0,-977.7061402839546,29989.194186445297,0.0,-877172568.7866662,ok
73680.0,99963976342.26395,2210134549.242177,0.0,-977.8388534718044,29989.191252339995,0.0,-877172568.7866664,ok
73690.0,99963966563.21185,2210434441.140028,0.0,-977.971566659206,29989.188317836262,0.0,-877172568.7866662,ok
73700.0,99963956782.83263,2210734333.008532,0.0,-978.1042798461593,29989.185382934098,0.0,-877172568.786666,ok
73710.0,99963947001.12627,2211034224.8476853,0.0,-978.2369930326644,29989.182447633502,0.0,-877172568.786666,ok
73720.0,99963937218.09277,2211334116.6574836,0.0,-978.369706218721,29989.179511934475,0.0,-877172568.7866657,ok
73730.0,99963927433.73215,2211634008.437923,0.0,-978.5024194043293,29989.176575837017,0.0,-877172568.786666,ok
73740.0,99963917648.04439,2211933900.188999,0.0,-978.635132589489,29989.173639341127,0.0,-877172568.7866659,ok
73750.0,99963907861.0295,2212233791.9107084,0.0,-978.7678457742002,29989.170702446805,0.0,-877172568.7866662,ok
73760.0,99963898072.68747,2212533683.603047,0.0,-978.9005589584627,29989.167765154052,0.0,-877172568.786666,ok
73770.0,99963888283.01831,2212833575.2660103,0.0,-979.0332721422766,29989.164827462868,0.0,-877172568.7866659,ok
73780.0,99963878492.02202,2213133466.899595,0.0,-979.1659853256417,29989.161889373252,0.0,-877172568.786666,ok
73790.0,99963868699.6986,2213433358.5037966,0.0,-979.298698508558,29989.158950885205,0.0,-877172568.7866662,ok
73800.0,99963858906.04803,2213733250.0786114,0.0,-979.4314116910255,29989.156011998726,0.0,-877172568.786666,ok
73810.0,99963849111.07036,2214033141.6240354,0.0,-979.564124873044,29989.153072713812,0.0,-877172568.7866664,ok
73820.0,99963839314.76555,2214333033.1400642,0.0,-979.6968380546134,29989.150133030467,0.0,-877172568.7866662,ok
73830.0,99963829517.1336,2214632924.6266947,0.0,-979.8295512357338,29989.14719294869,0.0,-877172568.7866662,ok
73840.0,99963819718.17453,2214932816.083922,0.0,-979.9622644164051,29989.144252468483,0.0,-877172568.7866662,ok
73850.0,99963809917.88832,2215232707.5117426,0.0,-980.0949775966272,29989.141311589843,0.0,-877172568.7866662,ok
73860.0,99963800116.27498,2215532598.9101524,0.0,-980.2276907764001,29989.13837031277,0.0,-877172568.7866662,ok
73870.0,99963790313.3345,2215832490.2791476,0.0,-980.3604039557237,29989.135428637263,0.0,-877172568.7866659,ok
73880.0,99963780509.0669,2216132381.618724,0.0,-980.4931171345978,29989.132486563325,0.0,-877172568.7866662,ok
73890.0,99963770703.47215,2216432272.9288774,0.0,-980.6258303130226,29989.129544090953,0.0,-877172568.7866662,ok
73900.0,99963760896.55028,2216732164.2096043,0.0,-980.7585434909978,29989.12660122015,0.0,-877172568.7866664,ok
73910.0,99963751088.30127,2217032055.4609003,0.0,-980.8912566685235,29989.123657950913,0.0,-877172568.7866664,ok
73920.0,99963741278.72514,2217331946.6827617,0.0,-981.0239698455996,29989.120714283243,0.0,-877172568.7866662,ok
73930.0,99963731467.82188,2217631837.8751845,0.0,-981.156683022226,29989.11777021714,0.0,-877172568.7866662,ok
73940.0,99963721655.59149,2217931729.0381646,0.0,-981.2893961984028,29989.114825752607,0.0,-877172568.7866662,ok
73950.0,99963711842.03397,2218231620.171698,0.0,-981.4221093741297,29989.11188088964,0.0,-877172568.7866662,ok
73960.0,99963702027.1493,2218531511.275781,0.0,-981.5548225494068,29989.10893562824,0.0,-877172568.786666,ok
73970.0,99963692210.93752,2218831402.3504095,0.0,-981.687535724234,29989.105989968404,0.0,-877172568.7866662,ok
73980.0,99963682393.39859,2219131293.3955793,0.0,-981.8202488986111,29989.103043910138,0.0,-877172568.786666,ok
73990.0,99963672574.53253,2219431184.4112864,0.0,-981.9529620725382,29989.100097453436,0.0,-877172568.7866663,ok
74000.0,99963662754.33934,2219731075.3975267,0.0,-982.0856752460152,29989.097150598303,0.0,-877172568.7866664,ok
74010.0,99963652932.81902,2220030966.3542967,0.0,-982.218388419042,29989.094203344735,0.0,-877172568.7866664,ok
74020.0,99963643109.97157,2220330857.2815924,0.0,-982.3511015916185,29989.091255692736,0.0,-877172568.7866662,ok
74030.0,99963633285.797,2220630748.1794095,0.0,-982.4838147637448,29989.0883076423,0.0,-877172568.7866662,ok
74040.0,99963623460.29529,2220930639.047744,0.0,-982.6165279354208,29989.085359193432,0.0,-877172568.7866662,ok
74050.0,99963613633.46645,2221230529.886592,0.0,-982.7492411066463,29989.08241034613,0.0,-877172568.7866659,ok
74060.0,99963603805.31047,2221530420.6959496,0.0,-982.8819542774213,29989.079461100395,0.0,-877172568.7866659,ok
74070.0,99963593975.82736,2221830311.4758124,0.0,-983.0146674477459,29989.076511456224,0.0,-877172568.786666,ok
74080.0,99963584145.01712,2222130202.226177,0.0,-983.1473806176198,29989.07356141362,0.0,-877172568.786666,ok
74090.0,99963574312.87975,2222430092.9470396,0.0,-983.280093787043,29989.070610972583,0.0,-877172568.7866662,ok
74100.0,99963564479.41524,2222729983.6383953,0.0,-983.4128069560155,29989.06766013311,0.0,-877172568.7866664,ok
74110.0,99963554644.6236,2223029874.300241,0.0,-983.5455201245372,29989.064708895203,0.0,-877172568.7866662,ok
74120.0,99963544808.50482,2223329764.932572,0.0,-983.6782332926081,29989.061757258864,0.0,-877172568.7866663,ok
74130.0,99963534971.05893,2223629655.5353847,0.0,-983.810946460228,29989.05880522409,0.0,-877172568.7866662,ok
74140.0,99963525132.2859,2223929546.108675,0.0,-983.943659627397,29989.05585279088,0.0,-877172568.7866662,ok
74150.0,99963515292.18575,2224229436.652439,0.0,-984.076372794115,29989.052899959235,0.0,-877172568.786666,ok
74160.0,99963505450.75845,2224529327.1666727,0.0,-984.2090859603818,29989.049946729156,0.0,-877172568.7866663,ok
74170.0,99963495608.00403,2224829217.651372,0.0,-984.3417991261975,29989.04699310064,0.0,-877172568.7866664,ok
